,address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff
5921,3H1BbAkRs2jsdqocfh9Vp4WeyvmpfXTvBq,30425.0,2,1,1.0,1,1,0,30425.0,30425.0,30425.0,30425.0,110514,110514,110514.0,110514.0,110514.0
5922,3PCGMPQYyE5N8BwAhz2Zyfw6CcptGSdJaB,13330677.0,12,23,1.2727272727272727,84,66,0,119851.0,589538.0,2096736.0,21714.0,922577026,920466142,7739881.090909091,4481480.857142857,0.0
5923,1PKniMqgeNWwqE16yuRQse8iz1YGLQPTbq,71558.0,2,1,1.0,1,1,0,71558.0,71558.0,71558.0,71558.0,2053252,2053252,2053252.0,2053252.0,2053252.0
5924,1P4hFHo11bzp7ukRCUSE85Co7inaNKhvPc,12831567.0,2,9,1.0,6,6,0,49440.0,105644.0,278890.0,2494.0,7933149,7933149,1322191.5,1322191.5,2459488.0
5925,3NXFP36J31muSvf1ZhoNK4M2nQoxJMWU8D,462436.0,2,2,1.0,2,2,0,820.0,820.0,820.0,820.0,780000,780000,390000.0,390000.0,600000.0
5926,bc1qt2jdxweqmsz6jurguc4l9xpwk46s4jfwhd8www,372854.0,1,2,1.0,1,1,0,372854.0,372854.0,372854.0,372854.0,3750000,3750000,3750000.0,3750000.0,0.0
5927,3NprmuLChrYDYsmTAfDBkkZVTDAFbtsHFf,950965.0,92,12,0.9230769230769231,276,299,0,5096.0,5239.8,8578.0,1597.0,1126287340,1126287340,940844.6923076923,966912.5833333334,594332.0
5928,31kaZC9QPNoN9huteq1ju6kVqx65wVKMP3,134064.0,1,2,1.0,1,1,0,134064.0,134064.0,134064.0,134064.0,3048310,3048310,3048310.0,3048310.0,0.0
5929,373tZzcKVTSBFcKfmSrkXC54JWbHGcUivr,20861.0,2,1,1.0,1,1,0,20861.0,20861.0,20861.0,20861.0,3402000,3402000,3402000.0,3402000.0,3402000.0
5930,1CQSPjs6KPtNvuCfo7DumWwdqJ98Xro8uj,2324145.0,8,14,0.9230769230769231,48,52,0,14475.5,29077.7,116901.0,2835.0,145413523,145413523,1128033.7692307692,1128275.75,1059588.0
5931,bc1qsscet5ltvq2x9g55f4yw7gxvj5a9qpw4uk33hp,216311.0,1,2,1.0,1,1,0,216311.0,216311.0,216311.0,216311.0,65077,65077,65077.0,65077.0,0.0
5932,1LWVzCnZXEUCbDoyiJvdSqM5WkHGzK7Lg7,40887.0,1,2,1.0,1,1,0,40887.0,40887.0,40887.0,40887.0,30898,30898,30898.0,30898.0,0.0
5933,3469FQmSrSwit8P6Sgfpu4R5xTXhNqQqVX,1980.0,2,1,1.0,1,1,0,1980.0,1980.0,1980.0,1980.0,822222905,822222905,822222905.0,822222905.0,822222905.0
5934,3BQKmoLkQzM7SbFvBuFZ4Yk3pE18w2rCTy,2704843.0,2,11,1.0,7,7,0,36028.0,48811.333333333336,149266.0,4055.0,126818,126818,18116.85714285714,18116.85714285714,24965.0
5935,19yX8cyQeZRCPA8BG7tzhmh67X5nEXHmRi,4261866.0,1,2,1.0,1,1,0,4261866.0,4261866.0,4261866.0,4261866.0,4754766,4754766,4754766.0,4754766.0,0.0
5936,bc1qpsmefzu86kuel5vk2jgftuzepr9lc68slvf2ns,6956124.0,4,19,1.0833333333333333,26,24,0,95602.0,100204.81818181818,313413.0,7302.0,34804096,34255376,592271.25,546711.9230769231,539015.0
5937,1JQDbnVHMPxPj1yz5C48aHE1UAy1zWwj3L,241971.0,180,4,1.5,300,200,0,6535.5,9111.0,22730.0,0.0,894127911,890364590,1852801.4,1242550.2666666666,6529397.0
5938,377pkVZbiNS2wMqJqntV4fGWpbJg2rzJ5H,3584819.0,36,6,0.13636363636363635,6,44,0,160854.0,160854.0,160854.0,160854.0,5485605,5485605,8142.772727272727,25285.333333333332,28808.0
5939,1GKyK7QVM6BcqXBhhb2CAZsmu1mYVnjsrb,8886194.0,10,13,1.5,30,20,0,1347.0,5049.222222222223,28998.0,0.0,12255325,12255325,785854.0,515976.0,3849584.0
5940,1cUennee93NcG5qenoEAXQDEKLRJq1YZ3,758866.0,2,4,1.0,3,3,0,15933.5,15933.5,21763.0,10104.0,533229,533229,177743.0,177743.0,152958.0
5941,3K61FUWg5GEHLkDJe4uBDtgwnD9sA9X6RF,23812.0,2,1,1.0,1,1,0,23812.0,23812.0,23812.0,23812.0,77000,77000,77000.0,77000.0,77000.0
5942,bc1qm3krwagrgudx34faka7x8qm4qx8u9n8798zcun,8177.0,2,1,1.0,1,1,0,8177.0,8177.0,8177.0,8177.0,20000,20000,20000.0,20000.0,20000.0
5943,3Ch5FA4zWPXEjgkUmoYkVU2hzE4TLqUX1G,1073.0,2,1,1.0,1,1,0,1073.0,1073.0,1073.0,1073.0,690599,690599,690599.0,690599.0,690599.0
5944,3NGur2Kg8QBz7ezxqrkeGyhVwd2F6kDwWH,2969248.0,28,11,1.5,105,70,0,21651.0,24897.875,56385.0,8227.0,74219232,73929232,585800.1,370533.4,1868001.0
5945,bc1qe630mxn2jtxmqlt82wxg8ysqm8ct7jf2rldzak,11026.0,2,1,1.0,1,1,0,11026.0,11026.0,11026.0,11026.0,53839,53839,53839.0,53839.0,53839.0
5946,34sgrg1m22ipLynFYfXdWewoMDi3jGzJhi,22227612.0,2,3,1.0,2,2,0,19320694.0,19320694.0,19320694.0,19320694.0,2000,2000,1000.0,1000.0,0.0
5947,3MyVBY36sLAPAmX82y8tq2AyNb45KZoqWY,16330233.0,4,24,7.333333333333333,44,6,0,627004.0,627004.0,1104089.0,149919.0,43756692,43756692,3524806.3333333335,442474.7272727273,0.0
5948,393Z12PjekNqF7cqKQYEBJ5dLdPFWSNsNB,949351.0,44,12,1.2727272727272727,154,121,0,18002.0,22582.8,34969.0,10746.0,50557231,49557803,200552.0909090909,167472.07142857142,512300.0
5949,3KcgpWx7zksXPRi8NHoB7v7Lq25kLrJ353,42732.0,2,2,1.0,2,2,0,7544.0,7544.0,7544.0,7544.0,337448444,337448444,168724222.0,168724222.0,0.0
5950,3M17waNtCPDdtZ7Ur22BeCnL2zViKNgA72,1393184.0,8,12,0.9230769230769231,24,26,0,1895.0,9663.0,42409.0,263.0,16458012,16458012,546004.4615384615,569440.3333333334,541172.0
5951,1EF5TwUERNXLZ1UkhguyAmeT9BNKAZPp41,1383451.0,27,17,2.125,153,72,0,32089.0,35442.142857142855,60078.0,1674.0,52109891,50498475,213107.75,142471.9411764706,149555.0
5952,1B91HnKsPoL6uTd3M8tCk93w18ABawopZe,1036598.0,45,13,1.0833333333333333,195,180,0,40465.0,36673.083333333336,74675.0,8753.0,255173444,255173444,680790.75,680096.1538461539,674392.0
5953,bc1qkt37nmhf3qgd5uz87g34qfd5djkjel07vz7yxc,2272111.0,4,7,1.0,5,5,0,4552.0,4552.0,4552.0,4552.0,2842965,2842965,568593.0,568593.0,1093255.0
5954,3GbmAXaF9xDSUTnhyweYFQaDDWteaNXkSu,602.0,2,1,1.0,1,1,0,602.0,602.0,602.0,602.0,1529480,1529480,1529480.0,1529480.0,1529480.0
5955,3AnHEBvW1VeyyoVPY3YvwLrVfgShqRQkNZ,40532.0,9575,1,0.3888888888888889,2681,6894,0,1962.0,1971.4119170984457,7947.0,0.0,1876349354281,1876346457675,41449052.666666664,24776197.285714287,286158820660.0
5956,3NRiuEjUcryWHkt25ktH1QeUzQ9eqpeW7i,2325846.0,6,4,1.0,5,5,0,26488.0,26488.0,26488.0,26488.0,791578,791578,158315.6,158315.6,391728.0
5957,16bC3FcdK6fDzWpPvyZX6rdcMHozkmLTTC,1933255.0,1,2,1.0,1,1,0,1933255.0,1933255.0,1933255.0,1933255.0,18040,18040,18040.0,18040.0,0.0
5958,3C6RFgfL5KcNfEiceRYA729eVCqkXCAvNJ,23558.0,2,1,1.0,1,1,0,23558.0,23558.0,23558.0,23558.0,93836,93836,93836.0,93836.0,93836.0
5959,bc1q800vp69jhwnn96e2ewshl8qp6kxat3jx7t932w,9769721.0,6,10,2.125,34,16,0,2559.5,2873.625,5602.0,1520.0,6308617400,6300900400,119570500.0,56722411.76470588,124406000.0
5960,3FkVGacWwVFUVrEyyYgasWSKD7zg8NNE2D,891960.0,40,12,0.9230769230769231,120,130,0,29393.0,29353.333333333332,55857.0,6078.0,53067079,53067079,221712.6923076923,212175.33333333334,222831.0
5961,3KbJ1sCwjuYRheRGHRLauQR5ayVx9foUqp,37762.0,2,1,1.0,1,1,0,37762.0,37762.0,37762.0,37762.0,3124500,3124500,3124500.0,3124500.0,3124500.0
5962,3LCP2qzKA1sptJ3ihD1Byv3Fm6zkpM9kDc,6097683.0,3,14,1.2,12,10,0,370460.0,463643.3333333333,968619.0,51851.0,18094071,18094071,1809407.1,1507839.25,0.0
5963,bc1q8xr4lsan5fy7dsk6a94n8ssz7wq26hdsevu72y,1845375.0,1,2,1.0,1,1,0,1845375.0,1845375.0,1845375.0,1845375.0,1000048,1000048,1000048.0,1000048.0,0.0
5964,3NyXRF4Um9QMHyuk1oPtcKq2yy1GSURBfE,17932.0,2,1,1.0,1,1,0,17932.0,17932.0,17932.0,17932.0,155080,155080,155080.0,155080.0,155080.0
5965,1rs8YWqoSQMUqB1Y27GXcGekQTMGuNnsY,2081522.0,20,15,0.9230769230769231,120,130,0,11370.0,25909.1,99229.0,3805.0,182008878,182008878,734616.2307692308,726815.6666666666,559856.0
5966,3Gb9CRmJ3gJUHQQMYWLTeifv4cfKzoMHHZ,2696627.0,8,15,0.9230769230769231,48,52,0,22457.0,38817.6,124166.0,1900.0,13622258,12790132,116013.76923076923,117178.66666666667,103251.0
5967,1CFS3Rp5wR1bkFarARB8KGVmN5orXFP2Ee,4261096.0,1,2,1.0,1,1,0,4261096.0,4261096.0,4261096.0,4261096.0,39690,39690,39690.0,39690.0,0.0
5968,35FGAkSQTyUVLWGQMUppQunjcDVHjjSVQA,8066687.0,8,16,0.7857142857142857,22,28,0,93347.5,129657.83333333333,315076.0,42488.0,11226386,11226386,253508.64285714287,281358.7272727273,433889.0
5969,1ACkH9cfDWLeAwcrNxDiY5Ue1G3nVnKkcw,9353086.0,1,2,1.0,1,1,0,9353086.0,9353086.0,9353086.0,9353086.0,940912,940912,940912.0,940912.0,0.0
5970,1NSoWyqzfzj6D7MVFr5vqdCjFVgu8aUp6X,56243614.0,2,10,1.0,9,9,0,15983.0,19486.375,35302.0,10092.0,13898458,13898458,1544273.111111111,1544273.111111111,133300.0
5971,1g7A8yEMkyNC34QNdpew437N1yH9vJJf1,1210341.0,18,14,1.0833333333333333,78,72,0,38467.5,40122.5,81866.0,5129.0,137059663,136557223,874758.5833333334,860434.1538461539,741069.0
5972,3324wZ182TC6RtApALMKBCpApgcKK6hyvf,557.0,2,1,1.0,1,1,0,557.0,557.0,557.0,557.0,733975,733975,733975.0,733975.0,733975.0
5973,1QLSNdQGi2C78fDdmkJt97DNaXDfWs3uAC,8380593.0,16,9,1.0833333333333333,26,24,0,4756.5,7738.2,31154.0,1637.0,474702026,474702026,5239259.083333333,4656038.846153846,24353697.0
5974,32uRsRTdPcqfi4tRPJe1RsUUiXPrY1mgvP,2202797.0,1,2,1.0,1,1,0,2202797.0,2202797.0,2202797.0,2202797.0,99365,99365,99365.0,99365.0,0.0
5975,3Aa2ynNPsL2iZX49kFCAskxQMsbasNDLTy,3279.0,2,1,1.0,1,1,0,3279.0,3279.0,3279.0,3279.0,793293,793293,793293.0,793293.0,793293.0
5976,3Q8uHj421TGwYby6uMMvptbidJSHnJzTDP,23389473.0,1,10,1.0,5,5,0,1446793.5,1446793.5,1778871.0,1114716.0,44268,44268,8853.6,8853.6,0.0
5977,17k7DC3eYjZmRwdBc7CYNNqyK8PUBvFr9A,7164.0,2,1,1.0,1,1,0,7164.0,7164.0,7164.0,7164.0,124968,124968,124968.0,124968.0,124968.0
5978,bc1quanh56s2x6h5thwv8kwndjrsk6term76jp55zp,1133.0,2,1,1.0,1,1,0,1133.0,1133.0,1133.0,1133.0,15803378,15803378,15803378.0,15803378.0,15803378.0
5979,3KHphNUEJLWTqurmtnLA2H8vLEbedi9Zoq,632.0,2,1,1.0,1,1,0,632.0,632.0,632.0,632.0,1792800,1792800,1792800.0,1792800.0,1792800.0
5980,35rAK1KuUdrrwxuqd3Mbw5QbVMwdPvcUgH,10446413.0,16,16,0.9230769230769231,48,52,0,21775.0,25354.444444444445,63807.0,2723.0,1272433392,1272433392,8112307.692307692,8100833.333333333,12700000.0
5981,bc1q7dgqmqzymk0mn2mjtfymc5ugxtuan92svl8w9r,11497790.0,12,15,0.9230769230769231,36,39,0,3815.0,10283.5,36676.0,686.0,14153607563,14153607563,397848299.3076923,408335657.5833333,396086100.0
5982,12wQS2pQPQ7aZnrsPd5dLeEoFZki4Md9oi,4839411.0,4,14,1.0833333333333333,26,24,0,33093.5,35239.0,76141.0,3464.0,41506189,41506189,1129161.6666666667,1133508.7692307692,1185674.0
5983,31tMUAoRBFaozm6DFv9MhwWpNbbKLPyR1N,3474554.0,6,13,0.9230769230769231,36,39,0,11826.0,13367.1,30294.0,4677.0,11870119,11870119,117290.84615384616,117093.33333333333,117443.0
5984,12268nWoZktJ79ndPiwqpSA7avBttF3Ppn,2497.0,2,1,1.0,1,1,0,2497.0,2497.0,2497.0,2497.0,460000,460000,460000.0,460000.0,460000.0
5985,1Ci15TGnkwq5ndgiZNTLQHt5BaqvKqbgKh,10900861.0,6,15,0.47058823529411764,16,34,0,110594.0,104925.2,241785.0,7641.0,1293568512,996136474,20936027.70588235,39134392.375,16665770.0
5986,17MAhRAMtmgk63wdDDcNmNLTQwzcuLJLst,1428030.0,48,16,1.2727272727272727,112,88,0,54257.0,54257.0,54257.0,54257.0,714028729,714027635,4452090.909090909,566428.5714285715,10691000.0
5987,1KgCGc1Jb4QfeYJ1MaYynJxsRh3x424Wzj,3642084.0,9,20,1.2727272727272727,42,33,0,79503.5,78760.5,129611.0,20744.0,12353187,12353187,216637.72727272726,134531.92857142858,110538.0
5988,1Ltx3wjrXCh5Wz7jGUJH57CRiADU7h1C1n,1544307.0,16,13,0.5625,36,64,6,22503.0,65546.0,155034.0,4224.0,635227363,622661555,8586201.25,1905854.0,10366936.0
5989,3EtQaXung1MW4sqxBuyy8TLuJa3KDgKWyG,61965564.0,1,3,2.0,2,1,0,36606.0,36606.0,36606.0,36606.0,4014,1014,1014.0,2007.0,0.0
5990,3L586kKV5JtGtVhsFmfJ65iFdG6eBMPXRg,2425101.0,6,18,0.9230769230769231,24,26,0,43510.0,66858.66666666667,155956.0,564.0,30768748,30768748,1149469.2307692308,1212543.75,990361.0
5991,bc1q3cyujrjycnwzfvq3z25myzhjfhf4s0fsaxvfrj,472774.0,2,3,1.0,2,2,0,2511.0,2511.0,2511.0,2511.0,856184,856184,428092.0,428092.0,414951.0
5992,bc1qz4vpvqqd6zqlx2pf9f2a5xcl745ylnknrtty2a,2061.0,2,1,1.0,1,1,0,2061.0,2061.0,2061.0,2061.0,1668551,1668551,1668551.0,1668551.0,1668551.0
5993,1AM1Cr8h39N9XUgNx9EXiXR3hS6HZ9oQ6L,9823468.0,18,10,0.47058823529411764,24,51,0,5499.5,7881.833333333333,18914.0,1001.0,57986735,57484209,1193824.8235294118,1937362.125,573919.0
5994,1HGrrfTFUVhrdr1YjwsFsa412SrGDrv53A,220084.0,858,4,1.5,1170,780,0,2173.0,6098.666666666667,22054.0,0.0,17483613653,17483613653,3237791.7,2112369.066666667,18872277.0
5995,3KxXb4vkzPZX4p7NKUDGQ7qdwJPAtthYMn,1640163.0,1,2,1.0,1,1,0,1640163.0,1640163.0,1640163.0,1640163.0,4131837,4131837,4131837.0,4131837.0,0.0
5996,bc1qnc8w3g3qvr86kypacf4jkhg5pjpxzq34phjqkx,5193974.0,4,19,1.0833333333333333,26,24,0,66788.0,95484.44444444444,396632.0,10382.0,48330851,48327043,1643697.0,1514160.7692307692,1103080.0
5997,15SaYXXUmRhoVF52rx9xVvnR6JbHkUrVxg,4339648.0,2,14,0.9230769230769231,12,13,0,16056.5,32959.8,176949.0,3708.0,3100816,3100816,115526.0,117568.91666666667,107280.0
5998,1WdgRCDaa7JEPjSbb5i997ZPxBajBfND5,17849185.0,12,12,1.0833333333333333,26,24,0,15865.0,16463.428571428572,32570.0,3075.0,53091193,53091193,2921298.4166666665,2057611.8461538462,2447239.0
5999,19E5EwSyjpbVRYmCBTLSTD3bVNYJvHnNSS,260764.0,1,2,1.0,1,1,0,260764.0,260764.0,260764.0,260764.0,535781,535781,535781.0,535781.0,0.0
6000,3L8DmF3JwvgZiBw6u2ZtjaL6JBrhfa1XDX,24905.0,1,2,1.0,1,1,0,24905.0,24905.0,24905.0,24905.0,1307931,1307931,1307931.0,1307931.0,0.0
6001,165VA2VXPTSVa6hqV4SRwRVTAmSTp8tvs4,23589.0,2,1,1.0,1,1,0,23589.0,23589.0,23589.0,23589.0,4171653,4171653,4171653.0,4171653.0,4171653.0
6002,3NhmehHzGyAaH7KN9xgAf4j17rwKfjPRpe,668.0,2,1,1.0,1,1,0,668.0,668.0,668.0,668.0,24970000,24970000,24970000.0,24970000.0,24970000.0
6003,3JN5Z8YTYn1JCjJcnvTULQNt9XHdmWsBTQ,1845503.0,1,2,1.0,1,1,0,1845503.0,1845503.0,1845503.0,1845503.0,3369126,3369126,3369126.0,3369126.0,0.0
6004,13dKrvsdj3Mz96WGCDpsGZBBj4iTdhjD5A,5679337.0,4,13,0.9230769230769231,12,13,0,2496.0,11528.666666666666,51559.0,0.0,303127347,303127347,13399627.538461538,13846013.166666666,14400922.0
6005,bc1qr4dncdwcj76e8j4dcngpuljnel539g4gfelvg0,4048142.0,1,4,3.0,3,1,0,118858.0,118858.0,118858.0,118858.0,2340148,873041,148298.0,538468.3333333334,0.0
6006,1GAejH6E85Q9WHDjDHJA4HiMcA7Q2QSAFR,11885968.0,1,2,1.0,1,1,0,11885968.0,11885968.0,11885968.0,11885968.0,14100,14100,14100.0,14100.0,0.0
6007,3K1uh9YcLGh2utL6ZzZ9AVrZ3B5HumcNZf,773.0,2,1,1.0,1,1,0,773.0,773.0,773.0,773.0,1029209,1029209,1029209.0,1029209.0,1029209.0
6008,397JjNmomNsjvdTTEBsKdwJy8BpYJuf6Za,15912520.0,3,6,1.0,4,4,0,4448542.0,4448542.0,4448542.0,4448542.0,3132,3132,783.0,783.0,0.0
6009,3NjNvS9V8zpVVeBcvwXCeoLQQgJXsu93qj,19955270.0,4,13,0.9230769230769231,24,26,0,5179.5,5399.9,12485.0,2087.0,8273744324,8273744324,163374178.76923078,160322027.0,23964324.0
6010,1FnwktwYr5trehXnGADeRM673mLwDzaoDY,6035153.0,9,13,1.0833333333333333,39,36,0,5018.5,7570.2,21513.0,2241.0,13069464,13069464,431035.25,478090.6923076923,1446412.0
6011,332CbUKCfiRRbCNoQqrH3NPYmokzvWWSve,4845057.0,2,25,0.7857142857142857,22,28,0,121670.0,225669.0,467252.0,88085.0,122589926,122589926,1756871.4285714286,1925445.4545454546,0.0
6012,3Dn4jhVjJrHkk1fGTC15Qhae1dzc1bNyUF,1023826.0,15,13,0.9230769230769231,60,65,0,11468.5,32628.1,82407.0,5151.0,28519370,28519370,148368.38461538462,146760.75,151531.0
6013,35Zf27j6x9NtREsfHU9NHTjkd4v9Rf2wFw,1557321.0,6,6,1.2222222222222223,11,9,0,3420.0,3955.875,8397.0,1107.0,33490317,33490317,3721146.3333333335,3044574.272727273,8365352.0
6014,3FvNT4H2HVdsVcFdiRhEGnhV5EzGMj8yEQ,1004.0,2,1,1.0,1,1,0,1004.0,1004.0,1004.0,1004.0,2598942,2598942,2598942.0,2598942.0,2598942.0
6015,3NhikoLefeWpTitQdfjQiWpD83xY87mePU,8815.0,2,1,1.0,1,1,0,8815.0,8815.0,8815.0,8815.0,370999,370999,370999.0,370999.0,370999.0
6016,3NKoHEaJUPBnMQGtuTcQimfohQ95iCYYxk,63419.0,1,2,1.0,1,1,0,63419.0,63419.0,63419.0,63419.0,226265,226265,226265.0,226265.0,0.0
6017,1QH1SEbDFKiwZ896XZFAKAukRdiKfEPah5,7182.0,2,1,1.0,1,1,0,7182.0,7182.0,7182.0,7182.0,8008645,8008645,8008645.0,8008645.0,8008645.0
6018,39BycW5TyLW6t9mFJFhmTZSaZxi3JLXpqh,4018276.0,252,13,1.0833333333333333,819,756,0,18403.5,34209.5,161736.0,0.0,1437957349,1437957349,404913.4166666667,344685.07692307694,859895.0
6019,bc1qpj2se5sms3292swtsq2zzy9r5yf8mtlqsnc98x,1154.0,2,1,1.0,1,1,0,1154.0,1154.0,1154.0,1154.0,7849227,7849227,7849227.0,7849227.0,7849227.0
6020,1BWL5txQ6xaKt9c8Nm49YMTihDf7L7juiq,61361700.0,2,13,1.0,9,9,0,21431.5,29231.875,72866.0,10880.0,11342200,11342200,1260244.4444444445,1260244.4444444445,333500.0
6021,18gEBeVFWoj13EAJ3AVGJB4uQo5SozXKE5,367093.0,1,2,1.0,1,1,0,367093.0,367093.0,367093.0,367093.0,20313119,20313119,20313119.0,20313119.0,0.0
6022,bc1qez3k82wpklux2upl2lwzks6qxczu3u337j2yzqja22tcl780nwvqh859v8,9471.0,2,1,1.0,1,1,0,9471.0,9471.0,9471.0,9471.0,8033410457,8033410457,8033410457.0,8033410457.0,8033410457.0
6023,3QaUXGtHdfuYFzPnopbxmwpd7kTgRfSpRX,3362744.0,1,2,1.0,1,1,0,3362744.0,3362744.0,3362744.0,3362744.0,2055000,2055000,2055000.0,2055000.0,0.0
6024,12yNsxK5MYoPm146KHhvUyR5iQ2qxWUkDp,1659844.0,42,3,1.2727272727272727,28,22,0,643.0,1117.8181818181818,3527.0,0.0,5393376024,5393376024,239980947.63636363,159995149.64285713,1952819272.0
6025,17eGSQ617ePW6JNffrBJcDYBLf3grXbjrH,10872569.0,18,19,0.9230769230769231,108,117,0,31080.0,34872.3,81723.0,3517.0,2336590159,2336590159,5444757.615384615,5492399.916666667,58972.0
6026,3EAudLWm4mQCFmaVPY3L4z1fKD22CCybrn,5718416.0,3,12,1.0,9,9,0,507076.5,507076.5,933136.0,81017.0,7583649,7583649,842627.6666666666,842627.6666666666,0.0
6027,34T2mTTmUwoNLhd9vji6SR59coo3zp7qYJ,11273283.0,2,21,1.0833333333333333,13,12,0,113535.0,348032.5,1565205.0,31967.0,117545,117545,9795.416666666666,8956.076923076924,100895.0
6028,bc1qvnkygmkd7fwz0pdmfztwcxl3ffe3xef6mknqxk,0.0,2,1,1.0,1,1,0,0.0,0.0,0.0,0.0,478000,478000,478000.0,478000.0,478000.0
6029,16fYrsXhWjScvRa9AzRq1azJjWj56k9QZG,3132533.0,12,19,1.5,45,30,0,95429.5,86653.0,119084.0,36669.0,1078165500,1078165500,25685786.5,12539874.2,24648580.0
6030,1DEaitC8zmHipFpsZ2wVKSjV4rTv7vq2xA,10265517.0,2,3,1.0,2,2,0,4674.0,4674.0,4674.0,4674.0,3382641,3382641,1691320.5,1691320.5,132279.0
6031,3BEExfbfSCrHPevLzhv5oDSuYfX9HdnXnZ,5507711.0,3,19,1.0833333333333333,13,12,0,40179.0,54716.666666666664,137572.0,3849.0,1700060000,1700060000,133333333.33333333,107692307.6923077,200000000.0
6032,bc1q2p4drg7jkkl8zp80l93lwh0p2gsrycac73faha,3607.0,5,1,4.0,4,1,0,1623.0,1623.0,1623.0,1623.0,121770947,121770947,121770947.0,30442736.75,121770947.0
6033,bc1q0ne679ulkp43pewfp3nt98j9lj0p00nm8wksfl,3127487.0,6,13,1.0833333333333333,39,36,0,4667.0,15067.818181818182,56617.0,1075.0,9154205,9154205,166171.0,145518.3076923077,140069.0
6034,bc1qg68zlz6nedg8rwnvry57x42szx22varwfnvr3w,21218926.0,1,25,2.125,17,8,0,297784.0,574134.5714285715,1565935.0,101859.0,11627987,11627987,1125773.0,529775.5294117647,0.0
6035,326RvVo3F7UsrbqCE3ynM5tYY1bDd84FLf,4922978.0,3,15,0.9230769230769231,12,13,0,31337.0,31630.444444444445,62545.0,2981.0,5929989,5929989,456153.0,460382.75,521059.0
6036,19CQsqRNyyExpVniXK9qFELyxE5LpbUyLj,121422.0,1,2,1.0,1,1,0,121422.0,121422.0,121422.0,121422.0,91087,91087,91087.0,91087.0,0.0
6037,1LYyevDyQSHx3FkTGsWni1EcyqjDGY4V8E,1069759.0,6,14,1.0833333333333333,39,36,0,16468.5,14506.9,24223.0,2835.0,14926973,14926973,296829.5833333333,273041.1538461539,272287.0
6038,3QDTxQLgxS76vtVTPhfu1KcSuCiuAizLqN,3450247.0,5,15,0.9230769230769231,12,13,0,21317.0,54087.42857142857,195558.0,1248.0,17790350,17790350,698724.6153846154,709993.3333333334,460370.0
6039,15ts4dy1NvKJEq34P6C2s8f4V33H5URw3N,40038.0,3,2,1.5,3,2,0,3762.0,3762.0,3762.0,3762.0,172280,172280,86140.0,57426.666666666664,172280.0
6040,1Ck7YE3qZGfZsVSDfaNezkPf6QAATV9VB1,2767845.0,68,12,0.6666666666666666,170,255,0,4975.5,12363.75,57413.0,1639.0,477101066,474067586,81912.13333333333,107816.4,126115.0
6041,1LTJX7YupAGB7Qx9zVvx8dLRaBrDNRLEUZ,4663.0,2,1,1.0,1,1,0,4663.0,4663.0,4663.0,4663.0,627849,627849,627849.0,627849.0,627849.0
6042,bc1qwhp658h8tpet2kwtd55gqcs44l49l5kkpku8vn,1823240.0,28,13,1.0833333333333333,52,48,0,2155.0,36163.333333333336,106335.0,0.0,53268249,53143455,240082.83333333334,209317.07692307694,1792061.0
6043,33PREaqYffGvyTnfMnQ8xyEALKx9cFaMEC,4716249.0,8,17,0.9230769230769231,24,26,0,132423.0,155322.66666666666,282741.0,53310.0,5810826,5810826,135198.38461538462,138920.83333333334,105568.0
6044,19G4wqkspCVJaxaseo3qrMs1uJaEp27ERo,1108.0,2,1,1.0,1,1,0,1108.0,1108.0,1108.0,1108.0,6388427,6388427,6388427.0,6388427.0,6388427.0
6045,13gukScs52EwKgmVbGM2hk9GdWU54txNzW,1996326.0,14,21,7.333333333333333,154,21,0,44717.5,44717.5,84828.0,4607.0,1304205598,1267837421,26798878.0,4432097.818181818,5108169.0
6046,14FAcgGhWwLZfJaXgZCvwM6TuuttMWCLNw,281120.0,1,2,1.0,1,1,0,281120.0,281120.0,281120.0,281120.0,130539,130539,130539.0,130539.0,0.0
6047,14N2EL1iNdjNuEnUiSYQYSQbchL5fSjJmE,3148398.0,1,2,1.0,1,1,0,3148398.0,3148398.0,3148398.0,3148398.0,162823,103500,44177.0,103500.0,0.0
6048,3L2M16iHG3Hw1H3nq9fhqg35cX29g1mr94,173888.0,2,3,1.0,2,2,0,22617.0,22617.0,22617.0,22617.0,1300000,1300000,650000.0,650000.0,0.0
6049,bc1qeu7w2s66uxx6zk2qtf39l8sxt67e8cw8z75qq347ucu2t3e5kr6q7k57vd,5549786.0,4,24,7.333333333333333,44,6,0,122771.5,122771.5,199093.0,46450.0,39541255,39541255,4284180.666666667,584206.4545454546,594826.0
6050,1JsyN7SkT6rJ8EA32K1ENJov92ic5yu8SS,1549802.0,36,18,2.5714285714285716,108,42,0,23709.0,23709.0,30282.0,17136.0,29713240,29021646,382513.28571428574,136881.77777777778,1947044.0
6051,3CPe1i9NEL9ExKCMed8AKs1TPJQYYxzXc7,23812.0,2,1,1.0,1,1,0,23812.0,23812.0,23812.0,23812.0,39200,39200,39200.0,39200.0,39200.0
6052,1JAXpvXdZbagiNirMXNGFC7gdVaoYMgZP6,5550359.0,4,24,24.0,48,2,0,20867.0,20867.0,20867.0,20867.0,7260943,7260943,7260943.0,132594.33333333334,14521886.0
